station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,temperature,pressure,humidity
Lavale AWS,18.5422,73.7389,14-05-2024 10:10,2024-05-14 10:10:00,2024,5,14,10,135,33.8,951.34,42.3
Lavale AWS,18.5422,73.7389,14-05-2024 10:15,2024-05-14 10:15:00,2024,5,14,10,135,33.9,951.23,41.8
Lavale AWS,18.5422,73.7389,14-05-2024 10:20,2024-05-14 10:20:00,2024,5,14,10,135,33.8,951.12,40.8
Lavale AWS,18.5422,73.7389,14-05-2024 10:25,2024-05-14 10:25:00,2024,5,14,10,135,34.0,951.18,40.4
Lavale AWS,18.5422,73.7389,14-05-2024 10:30,2024-05-14 10:30:00,2024,5,14,10,135,34.0,951.1,39.8
Lavale AWS,18.5422,73.7389,14-05-2024 10:35,2024-05-14 10:35:00,2024,5,14,10,135,34.0,950.96,38.8
Lavale AWS,18.5422,73.7389,14-05-2024 10:40,2024-05-14 10:40:00,2024,5,14,10,135,34.2,950.96,38.6
Lavale AWS,18.5422,73.7389,14-05-2024 10:45,2024-05-14 10:45:00,2024,5,14,10,135,34.2,950.97,38.0
Lavale AWS,18.5422,73.7389,14-05-2024 10:50,2024-05-14 10:50:00,2024,5,14,10,135,34.3,950.98,37.7
Lavale AWS,18.5422,73.7389,14-05-2024 10:55,2024-05-14 10:55:00,2024,5,14,10,135,34.5,950.92,37.7
Lavale AWS,18.5422,73.7389,14-05-2024 11:00,2024-05-14 11:00:00,2024,5,14,11,135,34.4,950.9,36.9
Lavale AWS,18.5422,73.7389,14-05-2024 11:05,2024-05-14 11:05:00,2024,5,14,11,135,34.3,950.81,36.6
Lavale AWS,18.5422,73.7389,14-05-2024 11:10,2024-05-14 11:10:00,2024,5,14,11,135,34.6,950.9,35.6
Lavale AWS,18.5422,73.7389,14-05-2024 11:15,2024-05-14 11:15:00,2024,5,14,11,135,34.5,950.95,35.9
Lavale AWS,18.5422,73.7389,14-05-2024 11:20,2024-05-14 11:20:00,2024,5,14,11,135,34.5,951.0,35.0
Lavale AWS,18.5422,73.7389,14-05-2024 11:25,2024-05-14 11:25:00,2024,5,14,11,135,34.4,951.01,34.5
Lavale AWS,18.5422,73.7389,14-05-2024 11:30,2024-05-14 11:30:00,2024,5,14,11,135,34.5,951.01,34.7
Lavale AWS,18.5422,73.7389,14-05-2024 11:35,2024-05-14 11:35:00,2024,5,14,11,135,34.8,950.86,34.3
Lavale AWS,18.5422,73.7389,14-05-2024 11:40,2024-05-14 11:40:00,2024,5,14,11,135,35.0,950.88,33.5
Lavale AWS,18.5422,73.7389,14-05-2024 11:45,2024-05-14 11:45:00,2024,5,14,11,135,35.5,950.85,33.5
Lavale AWS,18.5422,73.7389,14-05-2024 11:50,2024-05-14 11:50:00,2024,5,14,11,135,35.8,950.91,33.5
Lavale AWS,18.5422,73.7389,14-05-2024 11:55,2024-05-14 11:55:00,2024,5,14,11,135,35.8,950.94,33.0
Lavale AWS,18.5422,73.7389,14-05-2024 12:00,2024-05-14 12:00:00,2024,5,14,12,135,35.7,950.94,32.5
Lavale AWS,18.5422,73.7389,14-05-2024 12:05,2024-05-14 12:05:00,2024,5,14,12,135,36.3,950.77,32.1
Lavale AWS,18.5422,73.7389,14-05-2024 12:10,2024-05-14 12:10:00,2024,5,14,12,135,36.6,950.74,31.8
Lavale AWS,18.5422,73.7389,14-05-2024 12:15,2024-05-14 12:15:00,2024,5,14,12,135,36.8,950.67,30.8
Lavale AWS,18.5422,73.7389,14-05-2024 12:20,2024-05-14 12:20:00,2024,5,14,12,135,36.9,950.66,30.5
Lavale AWS,18.5422,73.7389,14-05-2024 12:25,2024-05-14 12:25:00,2024,5,14,12,135,37.0,950.61,31.0
Lavale AWS,18.5422,73.7389,14-05-2024 12:30,2024-05-14 12:30:00,2024,5,14,12,135,36.9,950.58,30.5
Lavale AWS,18.5422,73.7389,14-05-2024 12:35,2024-05-14 12:35:00,2024,5,14,12,135,37.0,950.6,30.1
Lavale AWS,18.5422,73.7389,14-05-2024 12:40,2024-05-14 12:40:00,2024,5,14,12,135,37.1,950.56,29.4
Lavale AWS,18.5422,73.7389,14-05-2024 12:45,2024-05-14 12:45:00,2024,5,14,12,135,37.0,950.56,29.5
Lavale AWS,18.5422,73.7389,14-05-2024 12:50,2024-05-14 12:50:00,2024,5,14,12,135,37.1,950.44,29.9
Lavale AWS,18.5422,73.7389,14-05-2024 12:55,2024-05-14 12:55:00,2024,5,14,12,135,37.4,950.38,30.2
Lavale AWS,18.5422,73.7389,14-05-2024 13:00,2024-05-14 13:00:00,2024,5,14,13,135,37.4,950.44,29.5
Lavale AWS,18.5422,73.7389,14-05-2024 13:05,2024-05-14 13:05:00,2024,5,14,13,135,37.8,950.35,29.5
Lavale AWS,18.5422,73.7389,14-05-2024 13:10,2024-05-14 13:10:00,2024,5,14,13,135,37.6,950.47,30.0
Lavale AWS,18.5422,73.7389,14-05-2024 13:15,2024-05-14 13:15:00,2024,5,14,13,135,37.6,950.57,30.0
Lavale AWS,18.5422,73.7389,14-05-2024 13:20,2024-05-14 13:20:00,2024,5,14,13,135,37.4,950.56,30.0
Lavale AWS,18.5422,73.7389,14-05-2024 13:25,2024-05-14 13:25:00,2024,5,14,13,135,37.3,950.82,29.6
Lavale AWS,18.5422,73.7389,14-05-2024 13:30,2024-05-14 13:30:00,2024,5,14,13,135,37.3,950.93,29.6
Lavale AWS,18.5422,73.7389,14-05-2024 13:35,2024-05-14 13:35:00,2024,5,14,13,135,37.4,950.87,29.9
Lavale AWS,18.5422,73.7389,14-05-2024 13:40,2024-05-14 13:40:00,2024,5,14,13,135,37.5,950.94,29.9
Lavale AWS,18.5422,73.7389,14-05-2024 13:45,2024-05-14 13:45:00,2024,5,14,13,135,37.5,950.97,29.2
Lavale AWS,18.5422,73.7389,14-05-2024 13:50,2024-05-14 13:50:00,2024,5,14,13,135,37.2,950.93,28.9
Lavale AWS,18.5422,73.7389,14-05-2024 13:55,2024-05-14 13:55:00,2024,5,14,13,135,37.5,950.87,29.3
Lavale AWS,18.5422,73.7389,14-05-2024 14:00,2024-05-14 14:00:00,2024,5,14,14,135,37.5,950.98,29.3
Lavale AWS,18.5422,73.7389,14-05-2024 14:05,2024-05-14 14:05:00,2024,5,14,14,135,37.4,950.97,29.3
Lavale AWS,18.5422,73.7389,14-05-2024 14:10,2024-05-14 14:10:00,2024,5,14,14,135,37.5,951.0,29.0
Lavale AWS,18.5422,73.7389,14-05-2024 14:15,2024-05-14 14:15:00,2024,5,14,14,135,37.6,950.96,29.4
Lavale AWS,18.5422,73.7389,14-05-2024 14:20,2024-05-14 14:20:00,2024,5,14,14,135,37.6,950.95,30.0
Lavale AWS,18.5422,73.7389,14-05-2024 14:25,2024-05-14 14:25:00,2024,5,14,14,135,37.7,950.99,30.4
Lavale AWS,18.5422,73.7389,14-05-2024 14:30,2024-05-14 14:30:00,2024,5,14,14,135,37.5,951.07,30.8
Lavale AWS,18.5422,73.7389,14-05-2024 14:35,2024-05-14 14:35:00,2024,5,14,14,135,37.7,950.92,30.5
Lavale AWS,18.5422,73.7389,14-05-2024 14:40,2024-05-14 14:40:00,2024,5,14,14,135,37.6,950.98,30.2
Lavale AWS,18.5422,73.7389,14-05-2024 14:45,2024-05-14 14:45:00,2024,5,14,14,135,37.5,950.99,30.1
Lavale AWS,18.5422,73.7389,14-05-2024 14:50,2024-05-14 14:50:00,2024,5,14,14,135,37.7,951.17,30.0
Lavale AWS,18.5422,73.7389,14-05-2024 14:55,2024-05-14 14:55:00,2024,5,14,14,135,37.9,951.47,30.6
Lavale AWS,18.5422,73.7389,14-05-2024 15:00,2024-05-14 15:00:00,2024,5,14,15,135,38.1,951.5,31.0
Lavale AWS,18.5422,73.7389,14-05-2024 15:05,2024-05-14 15:05:00,2024,5,14,15,135,38.3,951.42,31.1
Lavale AWS,18.5422,73.7389,14-05-2024 15:10,2024-05-14 15:10:00,2024,5,14,15,135,38.2,951.5,30.5
Lavale AWS,18.5422,73.7389,14-05-2024 15:15,2024-05-14 15:15:00,2024,5,14,15,135,38.0,951.55,29.8
Lavale AWS,18.5422,73.7389,14-05-2024 15:20,2024-05-14 15:20:00,2024,5,14,15,135,38.2,951.78,29.9
Lavale AWS,18.5422,73.7389,14-05-2024 15:25,2024-05-14 15:25:00,2024,5,14,15,135,38.3,951.97,30.3
Lavale AWS,18.5422,73.7389,14-05-2024 15:30,2024-05-14 15:30:00,2024,5,14,15,135,38.2,952.1,30.3
Lavale AWS,18.5422,73.7389,14-05-2024 15:35,2024-05-14 15:35:00,2024,5,14,15,135,38.3,952.11,31.1
Lavale AWS,18.5422,73.7389,14-05-2024 15:40,2024-05-14 15:40:00,2024,5,14,15,135,38.2,952.23,30.7
Lavale AWS,18.5422,73.7389,14-05-2024 15:45,2024-05-14 15:45:00,2024,5,14,15,135,38.4,952.31,30.3
Lavale AWS,18.5422,73.7389,14-05-2024 15:50,2024-05-14 15:50:00,2024,5,14,15,135,38.3,952.39,30.1
Lavale AWS,18.5422,73.7389,14-05-2024 15:55,2024-05-14 15:55:00,2024,5,14,15,135,38.5,952.32,29.9
Lavale AWS,18.5422,73.7389,14-05-2024 16:00,2024-05-14 16:00:00,2024,5,14,16,135,38.5,952.47,30.3
Lavale AWS,18.5422,73.7389,14-05-2024 16:05,2024-05-14 16:05:00,2024,5,14,16,135,38.7,952.54,30.3
Lavale AWS,18.5422,73.7389,14-05-2024 16:10,2024-05-14 16:10:00,2024,5,14,16,135,38.6,952.59,29.8
Lavale AWS,18.5422,73.7389,14-05-2024 16:15,2024-05-14 16:15:00,2024,5,14,16,135,38.5,952.61,30.4
Lavale AWS,18.5422,73.7389,14-05-2024 16:20,2024-05-14 16:20:00,2024,5,14,16,135,38.3,952.61,29.9
Lavale AWS,18.5422,73.7389,14-05-2024 16:25,2024-05-14 16:25:00,2024,5,14,16,135,38.3,952.7,29.7
Lavale AWS,18.5422,73.7389,14-05-2024 16:30,2024-05-14 16:30:00,2024,5,14,16,135,38.4,952.62,29.3
Lavale AWS,18.5422,73.7389,14-05-2024 16:35,2024-05-14 16:35:00,2024,5,14,16,135,38.6,952.75,29.7
Lavale AWS,18.5422,73.7389,14-05-2024 16:40,2024-05-14 16:40:00,2024,5,14,16,135,38.5,952.74,30.1
Lavale AWS,18.5422,73.7389,14-05-2024 16:45,2024-05-14 16:45:00,2024,5,14,16,135,38.5,952.64,31.2
Lavale AWS,18.5422,73.7389,14-05-2024 16:50,2024-05-14 16:50:00,2024,5,14,16,135,38.3,952.86,31.8
Lavale AWS,18.5422,73.7389,14-05-2024 16:55,2024-05-14 16:55:00,2024,5,14,16,135,38.3,952.86,32.6
Lavale AWS,18.5422,73.7389,14-05-2024 17:00,2024-05-14 17:00:00,2024,5,14,17,135,38.1,952.86,33.0
Lavale AWS,18.5422,73.7389,14-05-2024 17:05,2024-05-14 17:05:00,2024,5,14,17,135,38.0,953.02,32.9
Lavale AWS,18.5422,73.7389,14-05-2024 17:10,2024-05-14 17:10:00,2024,5,14,17,135,37.8,953.23,33.2
Lavale AWS,18.5422,73.7389,14-05-2024 17:15,2024-05-14 17:15:00,2024,5,14,17,135,37.7,953.17,33.7
Lavale AWS,18.5422,73.7389,14-05-2024 17:20,2024-05-14 17:20:00,2024,5,14,17,135,37.5,953.15,34.3
Lavale AWS,18.5422,73.7389,14-05-2024 17:25,2024-05-14 17:25:00,2024,5,14,17,135,37.3,953.14,34.4
Lavale AWS,18.5422,73.7389,14-05-2024 17:30,2024-05-14 17:30:00,2024,5,14,17,135,37.1,953.27,34.9
Lavale AWS,18.5422,73.7389,14-05-2024 17:35,2024-05-14 17:35:00,2024,5,14,17,135,37.2,953.46,34.8
Lavale AWS,18.5422,73.7389,14-05-2024 17:40,2024-05-14 17:40:00,2024,5,14,17,135,37.1,953.42,34.7
Lavale AWS,18.5422,73.7389,14-05-2024 17:45,2024-05-14 17:45:00,2024,5,14,17,135,37.0,953.58,34.6
Lavale AWS,18.5422,73.7389,14-05-2024 17:50,2024-05-14 17:50:00,2024,5,14,17,135,36.6,953.56,35.0
Lavale AWS,18.5422,73.7389,14-05-2024 17:55,2024-05-14 17:55:00,2024,5,14,17,135,36.5,953.63,34.9
Lavale AWS,18.5422,73.7389,14-05-2024 18:00,2024-05-14 18:00:00,2024,5,14,18,135,36.5,953.56,35.1
Lavale AWS,18.5422,73.7389,14-05-2024 18:05,2024-05-14 18:05:00,2024,5,14,18,135,36.3,953.59,35.9
Lavale AWS,18.5422,73.7389,14-05-2024 18:10,2024-05-14 18:10:00,2024,5,14,18,135,36.5,953.62,35.9
Lavale AWS,18.5422,73.7389,14-05-2024 18:15,2024-05-14 18:15:00,2024,5,14,18,135,36.0,953.63,36.2
Lavale AWS,18.5422,73.7389,14-05-2024 18:20,2024-05-14 18:20:00,2024,5,14,18,135,35.9,953.69,36.6
Lavale AWS,18.5422,73.7389,14-05-2024 18:25,2024-05-14 18:25:00,2024,5,14,18,135,35.9,953.64,37.2
Lavale AWS,18.5422,73.7389,14-05-2024 18:30,2024-05-14 18:30:00,2024,5,14,18,135,35.8,953.6,37.4
Lavale AWS,18.5422,73.7389,14-05-2024 18:35,2024-05-14 18:35:00,2024,5,14,18,135,35.7,953.66,38.2
Lavale AWS,18.5422,73.7389,14-05-2024 18:40,2024-05-14 18:40:00,2024,5,14,18,135,35.6,953.79,38.9
Lavale AWS,18.5422,73.7389,14-05-2024 18:45,2024-05-14 18:45:00,2024,5,14,18,135,35.6,953.81,39.8
Lavale AWS,18.5422,73.7389,14-05-2024 18:50,2024-05-14 18:50:00,2024,5,14,18,135,35.3,953.86,40.2
Lavale AWS,18.5422,73.7389,14-05-2024 18:55,2024-05-14 18:55:00,2024,5,14,18,135,35.2,953.93,40.4
Lavale AWS,18.5422,73.7389,14-05-2024 19:00,2024-05-14 19:00:00,2024,5,14,19,135,35.0,954.0,40.6
Lavale AWS,18.5422,73.7389,14-05-2024 19:05,2024-05-14 19:05:00,2024,5,14,19,135,34.7,953.92,41.1
Lavale AWS,18.5422,73.7389,14-05-2024 19:10,2024-05-14 19:10:00,2024,5,14,19,135,34.6,953.86,41.4
Lavale AWS,18.5422,73.7389,14-05-2024 19:15,2024-05-14 19:15:00,2024,5,14,19,135,34.4,953.8,41.7
Lavale AWS,18.5422,73.7389,14-05-2024 19:20,2024-05-14 19:20:00,2024,5,14,19,135,34.0,953.95,42.0
Lavale AWS,18.5422,73.7389,14-05-2024 19:25,2024-05-14 19:25:00,2024,5,14,19,135,33.8,953.98,42.2
Lavale AWS,18.5422,73.7389,14-05-2024 19:30,2024-05-14 19:30:00,2024,5,14,19,135,33.5,954.0,42.8
Lavale AWS,18.5422,73.7389,14-05-2024 19:35,2024-05-14 19:35:00,2024,5,14,19,135,33.5,954.01,42.7
Lavale AWS,18.5422,73.7389,14-05-2024 19:40,2024-05-14 19:40:00,2024,5,14,19,135,33.4,953.88,43.3
Lavale AWS,18.5422,73.7389,14-05-2024 19:45,2024-05-14 19:45:00,2024,5,14,19,135,33.5,954.01,44.1
Lavale AWS,18.5422,73.7389,14-05-2024 19:50,2024-05-14 19:50:00,2024,5,14,19,135,33.2,954.02,44.4
Lavale AWS,18.5422,73.7389,14-05-2024 19:55,2024-05-14 19:55:00,2024,5,14,19,135,33.2,954.04,45.7
Lavale AWS,18.5422,73.7389,14-05-2024 20:00,2024-05-14 20:00:00,2024,5,14,20,135,33.5,953.86,46.2
Lavale AWS,18.5422,73.7389,14-05-2024 20:05,2024-05-14 20:05:00,2024,5,14,20,135,33.3,953.89,46.0
Lavale AWS,18.5422,73.7389,14-05-2024 20:10,2024-05-14 20:10:00,2024,5,14,20,135,33.3,953.82,46.4
Lavale AWS,18.5422,73.7389,14-05-2024 20:15,2024-05-14 20:15:00,2024,5,14,20,135,33.2,953.67,46.9
Lavale AWS,18.5422,73.7389,14-05-2024 20:20,2024-05-14 20:20:00,2024,5,14,20,135,32.8,953.55,47.6
Lavale AWS,18.5422,73.7389,14-05-2024 20:25,2024-05-14 20:25:00,2024,5,14,20,135,32.7,953.41,48.0
Lavale AWS,18.5422,73.7389,14-05-2024 20:30,2024-05-14 20:30:00,2024,5,14,20,135,32.6,953.27,48.1
Lavale AWS,18.5422,73.7389,14-05-2024 20:35,2024-05-14 20:35:00,2024,5,14,20,135,32.4,953.24,48.2
Lavale AWS,18.5422,73.7389,14-05-2024 20:40,2024-05-14 20:40:00,2024,5,14,20,135,32.1,953.17,48.5
Lavale AWS,18.5422,73.7389,14-05-2024 20:45,2024-05-14 20:45:00,2024,5,14,20,135,32.0,953.16,48.8
Lavale AWS,18.5422,73.7389,14-05-2024 20:50,2024-05-14 20:50:00,2024,5,14,20,135,31.7,953.25,48.9
Lavale AWS,18.5422,73.7389,14-05-2024 20:55,2024-05-14 20:55:00,2024,5,14,20,135,31.8,953.19,49.2
Lavale AWS,18.5422,73.7389,14-05-2024 21:00,2024-05-14 21:00:00,2024,5,14,21,135,31.7,952.96,50.0
Lavale AWS,18.5422,73.7389,14-05-2024 21:05,2024-05-14 21:05:00,2024,5,14,21,135,31.3,952.9,51.2
Lavale AWS,18.5422,73.7389,14-05-2024 21:10,2024-05-14 21:10:00,2024,5,14,21,135,31.1,952.95,52.1
Lavale AWS,18.5422,73.7389,14-05-2024 21:15,2024-05-14 21:15:00,2024,5,14,21,135,30.9,952.89,53.1
Lavale AWS,18.5422,73.7389,14-05-2024 21:20,2024-05-14 21:20:00,2024,5,14,21,135,31.1,952.96,53.9
Lavale AWS,18.5422,73.7389,14-05-2024 21:25,2024-05-14 21:25:00,2024,5,14,21,135,30.8,952.93,54.7
Lavale AWS,18.5422,73.7389,14-05-2024 21:30,2024-05-14 21:30:00,2024,5,14,21,135,30.6,952.73,55.0
Lavale AWS,18.5422,73.7389,14-05-2024 21:35,2024-05-14 21:35:00,2024,5,14,21,135,30.3,952.68,55.5
Lavale AWS,18.5422,73.7389,14-05-2024 21:40,2024-05-14 21:40:00,2024,5,14,21,135,30.3,952.64,55.8
Lavale AWS,18.5422,73.7389,14-05-2024 21:45,2024-05-14 21:45:00,2024,5,14,21,135,30.0,952.67,56.1
Lavale AWS,18.5422,73.7389,14-05-2024 21:50,2024-05-14 21:50:00,2024,5,14,21,135,29.7,952.75,56.6
Lavale AWS,18.5422,73.7389,14-05-2024 21:55,2024-05-14 21:55:00,2024,5,14,21,135,29.5,952.76,57.3
Lavale AWS,18.5422,73.7389,14-05-2024 22:00,2024-05-14 22:00:00,2024,5,14,22,135,29.4,952.72,57.9
Lavale AWS,18.5422,73.7389,14-05-2024 22:05,2024-05-14 22:05:00,2024,5,14,22,135,29.1,952.7,58.2
Lavale AWS,18.5422,73.7389,14-05-2024 22:10,2024-05-14 22:10:00,2024,5,14,22,135,28.9,952.61,58.6
Lavale AWS,18.5422,73.7389,14-05-2024 22:15,2024-05-14 22:15:00,2024,5,14,22,135,29.0,952.42,59.2
Lavale AWS,18.5422,73.7389,14-05-2024 22:20,2024-05-14 22:20:00,2024,5,14,22,135,28.8,952.36,59.9
Lavale AWS,18.5422,73.7389,14-05-2024 22:25,2024-05-14 22:25:00,2024,5,14,22,135,28.5,952.32,59.6
Lavale AWS,18.5422,73.7389,14-05-2024 22:30,2024-05-14 22:30:00,2024,5,14,22,135,28.3,952.15,59.6
Lavale AWS,18.5422,73.7389,14-05-2024 22:35,2024-05-14 22:35:00,2024,5,14,22,135,28.2,952.19,60.5
Lavale AWS,18.5422,73.7389,14-05-2024 22:40,2024-05-14 22:40:00,2024,5,14,22,135,27.9,952.21,60.8
Lavale AWS,18.5422,73.7389,14-05-2024 22:45,2024-05-14 22:45:00,2024,5,14,22,135,28.0,952.03,61.0
Lavale AWS,18.5422,73.7389,14-05-2024 22:50,2024-05-14 22:50:00,2024,5,14,22,135,28.1,952.07,61.3
Lavale AWS,18.5422,73.7389,14-05-2024 22:55,2024-05-14 22:55:00,2024,5,14,22,135,28.2,951.98,61.6
Lavale AWS,18.5422,73.7389,14-05-2024 23:00,2024-05-14 23:00:00,2024,5,14,23,135,28.1,951.86,62.2
Lavale AWS,18.5422,73.7389,14-05-2024 23:05,2024-05-14 23:05:00,2024,5,14,23,135,27.6,951.88,62.1
Lavale AWS,18.5422,73.7389,14-05-2024 23:10,2024-05-14 23:10:00,2024,5,14,23,135,27.8,951.82,62.5
Lavale AWS,18.5422,73.7389,14-05-2024 23:15,2024-05-14 23:15:00,2024,5,14,23,135,27.5,951.91,63.0
Lavale AWS,18.5422,73.7389,14-05-2024 23:20,2024-05-14 23:20:00,2024,5,14,23,135,27.3,951.78,63.5
Lavale AWS,18.5422,73.7389,14-05-2024 23:25,2024-05-14 23:25:00,2024,5,14,23,135,27.2,951.58,63.9
Lavale AWS,18.5422,73.7389,14-05-2024 23:30,2024-05-14 23:30:00,2024,5,14,23,135,27.3,951.51,64.5
Lavale AWS,18.5422,73.7389,14-05-2024 23:35,2024-05-14 23:35:00,2024,5,14,23,135,27.4,951.52,64.6
Lavale AWS,18.5422,73.7389,14-05-2024 23:40,2024-05-14 23:40:00,2024,5,14,23,135,27.4,951.4,64.5
Lavale AWS,18.5422,73.7389,14-05-2024 23:45,2024-05-14 23:45:00,2024,5,14,23,135,27.2,951.25,65.8
Lavale AWS,18.5422,73.7389,14-05-2024 23:50,2024-05-14 23:50:00,2024,5,14,23,135,27.1,951.23,66.0
Lavale AWS,18.5422,73.7389,14-05-2024 23:55,2024-05-14 23:55:00,2024,5,14,23,135,27.0,951.08,66.2
Lavale AWS,18.5422,73.7389,15-05-2024 00:00,2024-05-15 00:00:00,2024,5,15,0,136,26.9,951.08,66.7
Lavale AWS,18.5422,73.7389,15-05-2024 00:05,2024-05-15 00:05:00,2024,5,15,0,136,26.9,951.03,67.6
Lavale AWS,18.5422,73.7389,15-05-2024 00:10,2024-05-15 00:10:00,2024,5,15,0,136,27.0,951.04,67.6
Lavale AWS,18.5422,73.7389,15-05-2024 00:15,2024-05-15 00:15:00,2024,5,15,0,136,26.9,950.91,67.4
Lavale AWS,18.5422,73.7389,15-05-2024 00:20,2024-05-15 00:20:00,2024,5,15,0,136,26.5,951.0,67.1
Lavale AWS,18.5422,73.7389,15-05-2024 00:25,2024-05-15 00:25:00,2024,5,15,0,136,26.4,950.96,68.0
Lavale AWS,18.5422,73.7389,15-05-2024 00:30,2024-05-15 00:30:00,2024,5,15,0,136,26.3,951.01,67.8
Lavale AWS,18.5422,73.7389,15-05-2024 00:35,2024-05-15 00:35:00,2024,5,15,0,136,26.2,951.07,68.0
Lavale AWS,18.5422,73.7389,15-05-2024 00:40,2024-05-15 00:40:00,2024,5,15,0,136,26.1,950.97,67.8
Lavale AWS,18.5422,73.7389,15-05-2024 00:45,2024-05-15 00:45:00,2024,5,15,0,136,25.8,951.03,67.4
Lavale AWS,18.5422,73.7389,15-05-2024 00:50,2024-05-15 00:50:00,2024,5,15,0,136,25.8,950.91,67.6
Lavale AWS,18.5422,73.7389,15-05-2024 00:55,2024-05-15 00:55:00,2024,5,15,0,136,25.7,950.8,67.4
Lavale AWS,18.5422,73.7389,15-05-2024 01:00,2024-05-15 01:00:00,2024,5,15,1,136,25.7,950.96,67.4
Lavale AWS,18.5422,73.7389,15-05-2024 01:05,2024-05-15 01:05:00,2024,5,15,1,136,25.6,951.05,68.4
Lavale AWS,18.5422,73.7389,15-05-2024 01:10,2024-05-15 01:10:00,2024,5,15,1,136,25.8,951.22,68.8
Lavale AWS,18.5422,73.7389,15-05-2024 01:15,2024-05-15 01:15:00,2024,5,15,1,136,25.9,951.18,69.3
Lavale AWS,18.5422,73.7389,15-05-2024 01:20,2024-05-15 01:20:00,2024,5,15,1,136,25.8,951.19,69.8
Lavale AWS,18.5422,73.7389,15-05-2024 01:25,2024-05-15 01:25:00,2024,5,15,1,136,25.8,951.24,69.9
Lavale AWS,18.5422,73.7389,15-05-2024 01:30,2024-05-15 01:30:00,2024,5,15,1,136,25.8,951.25,69.8
Lavale AWS,18.5422,73.7389,15-05-2024 01:35,2024-05-15 01:35:00,2024,5,15,1,136,25.9,951.2,70.0
Lavale AWS,18.5422,73.7389,15-05-2024 01:40,2024-05-15 01:40:00,2024,5,15,1,136,25.8,951.14,70.2
Lavale AWS,18.5422,73.7389,15-05-2024 01:45,2024-05-15 01:45:00,2024,5,15,1,136,26.0,951.18,70.0
Lavale AWS,18.5422,73.7389,15-05-2024 01:50,2024-05-15 01:50:00,2024,5,15,1,136,26.1,951.11,70.1
Lavale AWS,18.5422,73.7389,15-05-2024 01:55,2024-05-15 01:55:00,2024,5,15,1,136,25.9,951.05,69.9
Lavale AWS,18.5422,73.7389,15-05-2024 02:00,2024-05-15 02:00:00,2024,5,15,2,136,25.7,951.12,69.9
Lavale AWS,18.5422,73.7389,15-05-2024 02:05,2024-05-15 02:05:00,2024,5,15,2,136,25.5,951.15,69.9
Lavale AWS,18.5422,73.7389,15-05-2024 02:10,2024-05-15 02:10:00,2024,5,15,2,136,25.3,951.26,69.4
Lavale AWS,18.5422,73.7389,15-05-2024 02:15,2024-05-15 02:15:00,2024,5,15,2,136,25.3,951.26,68.5
Lavale AWS,18.5422,73.7389,15-05-2024 02:20,2024-05-15 02:20:00,2024,5,15,2,136,25.4,951.26,68.3
Lavale AWS,18.5422,73.7389,15-05-2024 02:25,2024-05-15 02:25:00,2024,5,15,2,136,25.4,951.33,69.1
Lavale AWS,18.5422,73.7389,15-05-2024 02:30,2024-05-15 02:30:00,2024,5,15,2,136,25.3,951.31,69.0
Lavale AWS,18.5422,73.7389,15-05-2024 02:35,2024-05-15 02:35:00,2024,5,15,2,136,25.4,951.31,69.4
Lavale AWS,18.5422,73.7389,15-05-2024 02:40,2024-05-15 02:40:00,2024,5,15,2,136,25.5,951.31,68.6
Lavale AWS,18.5422,73.7389,15-05-2024 02:45,2024-05-15 02:45:00,2024,5,15,2,136,25.5,951.35,68.2
Lavale AWS,18.5422,73.7389,15-05-2024 02:50,2024-05-15 02:50:00,2024,5,15,2,136,25.7,951.55,67.7
Lavale AWS,18.5422,73.7389,15-05-2024 02:55,2024-05-15 02:55:00,2024,5,15,2,136,25.7,951.5,67.7
Lavale AWS,18.5422,73.7389,15-05-2024 03:00,2024-05-15 03:00:00,2024,5,15,3,136,26.0,951.66,68.8
Lavale AWS,18.5422,73.7389,15-05-2024 03:05,2024-05-15 03:05:00,2024,5,15,3,136,25.9,951.78,68.9
Lavale AWS,18.5422,73.7389,15-05-2024 03:10,2024-05-15 03:10:00,2024,5,15,3,136,26.2,951.96,69.6
Lavale AWS,18.5422,73.7389,15-05-2024 03:15,2024-05-15 03:15:00,2024,5,15,3,136,26.1,952.26,69.4
Lavale AWS,18.5422,73.7389,15-05-2024 03:20,2024-05-15 03:20:00,2024,5,15,3,136,26.2,952.42,69.9
Lavale AWS,18.5422,73.7389,15-05-2024 03:25,2024-05-15 03:25:00,2024,5,15,3,136,26.1,952.54,70.6
Lavale AWS,18.5422,73.7389,15-05-2024 03:30,2024-05-15 03:30:00,2024,5,15,3,136,26.3,952.47,70.3
Lavale AWS,18.5422,73.7389,15-05-2024 03:35,2024-05-15 03:35:00,2024,5,15,3,136,26.2,952.42,70.0
Lavale AWS,18.5422,73.7389,15-05-2024 03:40,2024-05-15 03:40:00,2024,5,15,3,136,26.3,952.5,69.2
Lavale AWS,18.5422,73.7389,15-05-2024 03:45,2024-05-15 03:45:00,2024,5,15,3,136,26.2,952.41,69.0
Lavale AWS,18.5422,73.7389,15-05-2024 03:50,2024-05-15 03:50:00,2024,5,15,3,136,26.4,952.52,68.8
Lavale AWS,18.5422,73.7389,15-05-2024 03:55,2024-05-15 03:55:00,2024,5,15,3,136,26.3,952.4,69.5
